suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
codeph,0.950,-outfile,topics/scripting-compare-directories.dita,221,codeph/flag,0.090,0.410,0.950,codeph,"[[-outfile]] outputFile || Specifies the path for an output file to save the comparison results, instead of presenting them in the console. The content of the output file is formatted according to the -out argument. The output file path can also be provided as a URL using file:// protocol."
codeph,0.950,ignoreExpStateForEmptyElems,topics/scripting-compare-files.dita,111,codeph/identifier,0.300,0.020,0.950,codeph,"-iee [[ignoreExpStateForEmptyElems]] (only for the XML-aware algorithms) || If set to true, the expansion state for empty elements is ignored in the comparison. Default value = false."
codeph,0.950,--help,topics/scripting-compare-files.dita,186,codeph/flag,0.320,0.030,0.950,codeph,-help | [[--help]] | -h | --h || Displays help text.
codeph,0.950,-ofp,topics/scripting_oxygen_json_schema_documentation.dita,40,codeph/flag,0.110,0.230,0.950,codeph,[[-ofp]] output file path || Optional argument that specifies the path of the output file.
codeph,0.950,--help,topics/scripting_oxygen_json_schema_documentation.dita,104,codeph/flag,0.280,0.030,0.950,codeph,-help | [[--help]] | -h | --h  || Displays help text.
codeph,0.950,-ofp,topics/scripting_oxygen_openAPI_documentation.dita,40,codeph/flag,0.130,0.190,0.950,codeph,[[-ofp]] output file path || Optional argument that specifies the path of the output file.
codeph,0.950,--help,topics/scripting_oxygen_openAPI_documentation.dita,104,codeph/flag,0.270,0.020,0.950,codeph,-help | [[--help]] | -h | --h  || Displays help text.
codeph,0.950,-rft,topics/scripting_oxygen_validate.dita,89,codeph/flag,0.090,0.030,0.950,codeph,"[[-rft]] reportFormat || Specifies the format of the validation report. Possible values: txt, text, xml, json, html, htm. Default values: txt, text."
codeph,0.950,--help,topics/scripting_oxygen_validate.dita,100,codeph/flag,0.320,0.020,0.950,codeph,-help | [[--help]] | -h | --h  || Displays help text.
codeph,0.950,-Xmx,topics/set-parameters-command-line-scripts.dita,29,codeph/flag,0.020,0.020,0.950,codeph,"On macOS/Linux, add the [[-Xmx]] parameter (followed by a '\') to a new line just above the ro.sync.exml.Oxygen\ line (at approximately line 100) in the .bat file like this: "
codeph,0.950,-Xmx,topics/set-parameters-for-application-launchers.dita,50,codeph/flag,0.040,0.020,0.950,codeph,"Restart . Go to Help About and verify the amount of memory that is actually available (see the JVM Memory Used in the last row in the Copyright tab). If does not start and you receive and error message saying that it could not start the JVM, decrease the [[-Xmx]] parameter and try again."
codeph,0.950,-Xmx,topics/set-parameters-for-application-launchers.dita,64,codeph/flag,0.030,0.020,0.950,codeph,"Add the [[-Xmx]] argument (or other Java VM arguments), one per line, and do not add extra new lines at the beginning or end of the file. For example:-Xmx4g -Dcom.oxygenxml.editor.plugins.dir=""$OXYGEN_HOME/plugins"""
codeph,0.950,org.apache.tools.ant.listener.ProfileLogger,topics/transformation-takes-too-long.dita,39,codeph/identifier,0.030,0.040,0.950,codeph,"You can enable some logging to help you determine which stage in the process is taking a long time. Edit the transformation scenario and in the Advanced tab, enter logger [[org.apache.tools.ant.listener.ProfileLogger]] in the Additional arguments field. Then go to Options Preferences DITA Logging and select Always for the Show console output option."
codeph,0.950,-q,topics/uninstall-application.dita,68,any/emphasis,0.040,0.030,0.950,codeph,Run the uninstaller executable from a command line with the [[-q]] parameter. Windows - The uninstaller executable is called uninstall.exe and is located in the Oxygen installation directory. Linux - The uninstaller executable is called uninstall and is located in the Oxygen installation directory. 
codeph,0.950,copyAttributeOnSplit,topics/unique_attributes_recognizer.dita,27,codeph/identifier,0.030,0.020,0.950,codeph,"Avoiding copying unique attributes when ""Split"" is called inside an element - You can split the current block element by pressing the ""Enter"" key and then choosing ""Split"". This is a very useful way to create new paragraphs, for example. All attributes are by default copied on the new element but if those attributes are IDs you sometimes want to avoid creating validation errors in the editor. Impl"
codeph,0.950,ccOnEnter,topics/wa-disable-content-completion.dita,31,codeph/identifier,0.130,0.010,0.950,codeph,"Possible values for the [[ccOnEnter]] property: true - When the user presses the Enter key, the content completion list will be displayed. false - When the user presses the Enter key, it will work similar to the behavior in a normal word processor. For example, a new paragraph will be inserted, or the element will be spilt, or the same element will be inserted. "
codeph,0.950,doGet,topics/webapp-create-plugin-config-page.dita,56,codeph/identifier,0.040,0.020,0.950,codeph,"Optionally, if you need to override the [[doGet]] method, make sure it responds with the result of getOptionsForm for header Accept=text/html, and with the result of getOptionsJson when called with header Accept=application/json. Use the getOption or getDefaultOptions methods to access the current or default options."
codeph,0.950,hideBreadcrumb,topics/webauthor-user-management-integration.dita,59,codeph/identifier,0.140,0.020,0.950,codeph,You can hide the breadcrumb that shows the document's XML structure and normally appears at the bottom of the interface. You can do this by setting the [[hideBreadcrumb]] property in a plugin (using the LoadingOptions type definition from the Workspace API).
codeph,0.950,ccOnEnter,topics/webauthor-user-management-integration.dita,55,codeph/identifier,0.090,0.030,0.950,codeph,You can control the behavior of the Enter key for particular users by setting the [[ccOnEnter]] property in a plugin (using the LoadingOptions type definition from the Workspace API).
codeph,0.950,webhelp.fragment.after.feedback,topics/webhelp-responsive-plugin-additional-parameters.dita,185,codeph/identifier,0.110,0.060,0.950,codeph,[[webhelp.fragment.after.feedback]] || This parameter can be used to display a given XHTML fragment after the Oxygen Feedback commenting component in the topic page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.950,webhelp.fragment.after.publication.toc,topics/webhelp-responsive-plugin-additional-parameters.dita,264,codeph/identifier,0.140,0.060,0.950,codeph,[[webhelp.fragment.after.publication.toc]] || This parameter can be used to display a given XHTML fragment before the publication's table of contents component in the topic page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.950,webhelp.fragment.after.topic.toolbar,topics/webhelp-responsive-plugin-additional-parameters.dita,345,codeph/identifier,0.280,0.060,0.950,codeph,[[webhelp.fragment.after.topic.toolbar]] || This parameter can be used to display a given XHTML fragment after the toolbar buttons above the topic content in the topic page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.950,webhelp.fragment.before.feedback,topics/webhelp-responsive-plugin-additional-parameters.dita,387,codeph/identifier,0.120,0.060,0.950,codeph,[[webhelp.fragment.before.feedback]] || This parameter can be used to display a given XHTML fragment before the Oxygen Feedback commenting component in the topic page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.950,webhelp.fragment.before.search.input.topic.page,topics/webhelp-responsive-plugin-additional-parameters.dita,485,codeph/identifier,0.190,0.070,0.950,codeph,[[webhelp.fragment.before.search.input.topic.page]] || This parameter can be used to display a given XHTML fragment before the search field in the topic page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.950,webhelp.fragment.before.topic.toolbar,topics/webhelp-responsive-plugin-additional-parameters.dita,530,codeph/identifier,0.350,0.050,0.950,codeph,[[webhelp.fragment.before.topic.toolbar]] || This parameter can be used to display a given XHTML fragment before the toolbar buttons above the topic content in the topic page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.950,webhelp.fragment.custom.search.engine.results,topics/wh-configure-custom-search-engine.dita,24,codeph/identifier,0.420,0.080,0.950,codeph,[[webhelp.fragment.custom.search.engine.results]] || This parameter can be used to replace the search results area with custom XHTML content. The value of the parameter is the path to an XHTML file that contains your custom content.
codeph,0.950,webhelp.fragment.after.search.input,topics/wh-responsive-output.dita,567,codeph/identifier,0.210,0.070,0.950,codeph,[[webhelp.fragment.after.search.input]] || This parameter can be used to display a given XHTML fragment after the search field in all types of pages. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.950,webhelp.fragment.before.main.content.area.search.page,topics/wh-responsive-output.dita,595,codeph/identifier,0.150,0.070,0.950,codeph,[[webhelp.fragment.before.main.content.area.search.page]] || This parameter can be used to display a given XHTML fragment before the main content section in the search results page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
