suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
codeph,0.956,hasReferences,topics/dg-author-references-resolver.dita,40,codeph/identifier,0.175,0.158,0.956,codeph,"The [[hasReferences]] method verifies if the handler considers the node to have references. It takes AuthorNode as an argument that represents the node that will be verified. The method will return true if the node is considered to have references. In the following example, to be a reference, the node must be an element with the name ref and it must have an attribute named location."
codeph,0.956,"insertFragment(AuthorDocumentFilterBypass, int, AuthorDocumentFragment)",reusables/topics/reusables-editor-variables.dita,134,any/emphasis,0.137,0.123,0.956,codeph,"The ${caret} editor variable can be used for setting a fixed cursor position inside an XML fragment. To set the cursor position depending on the fragment inserted in the document, you can use AuthorDocumentFilter and inside the [[insertFragment(AuthorDocumentFilterBypass, int, AuthorDocumentFragment)]] method, use the AuthorDocumentFragment.setSuggestedRelativeCaretOffset(int) API on the given fra"
codeph,0.956,com.oxygenxml.webhelp.xsl.createTocXML.param,topics/whr-responsive-override-xslt-dita-xslt-import.dita,162,codeph/identifier,0.144,0.127,0.956,codeph,[[com.oxygenxml.webhelp.xsl.createTocXML.param]] || Use this extension point to pass parameters to the stylesheet specified using the com.oxygenxml.webhelp.xsl.createTocXML extension point.
codeph,0.955,oxy:allows-child-element(),topics/oxy-allows-child-element.dita,13,codeph/qname,0.106,0.105,0.955,codeph,"The [[oxy:allows-child-element()]] function allows you to check whether or not an element that matches the arguments of the function is valid as a child of the element at the current cursor position, according to the associated schema. It is evaluated at the cursor position and has the following signature:"
codeph,0.955,ccOnEnter,topics/wa-disable-content-completion.dita,28,codeph/identifier,0.122,0.129,0.955,codeph,You can set the [[ccOnEnter]] property in a plugin (using the LoadingOptions type definition from the Workspace API.
codeph,0.955,getDescription,topics/dg-step-by-step-example.dita,47,codeph/identifier,0.134,0.111,0.955,codeph,The [[getDescription]] method is used by when the operation is configured. It returns a description of the operation.
codeph,0.955,--help,topics/open-local-file-from-cmd.dita,52,codeph/flag,0.201,0.062,0.955,codeph,You can use the -h or [[--help]] parameters to see more detailed information about possible values. 
codeph,0.955,simple.documentation.framework.InsertImageOperation,topics/dg-step-by-step-example.dita,23,codeph/identifier,0.077,0.179,0.955,codeph,"Modify the [[simple.documentation.framework.InsertImageOperation]] class that implements the ro.sync.ecss.extensions.api.AuthorOperation interface. This interface defines three methods: doOperation, getArguments and getDescription"
codeph,0.955,JUnit,topics/automated-tests.dita,26,any/emphasis,0.122,0.263,0.955,codeph,"To develop [[JUnit]] tests for your customizations using the Eclipse workbench, follow these steps:"
codeph,0.955,InsertFragmentOperation,topics/dg-insert-table-action.dita,9,any/emphasis,0.183,0.123,0.955,codeph,"This topic describes the procedure for defining the Insert Table action for a custom framework. Suppose that you want to create an action that inserts a table with three rows and three columns into a document and the first row is the table header. As with the insert section action, you will use the [[InsertFragmentOperation]] built-in operation."
codeph,0.955,-s,topics/scripting_oxygen_validate.dita,61,any/emphasis,0.713,0.123,0.955,codeph,The [[-s]] and -sn options are mutually exclusive. Specifying both in the same command line is not allowed.
codeph,0.955,oxy_xpath,dev_guide/customizing_the_author_visual_editing_mode.dita,27,codeph/identifier,0.099,0.108,0.955,codeph,"Use custom CSS functions. For example, the [[oxy_xpath]] function allows you to run an XPath search over the document and use that value as static text."
codeph,0.954,jarsigner,reusables/topics/reusables-tools.dita,348,any/emphasis,0.159,0.236,0.954,codeph,"[Optional] If you created a Java Archive at the previous step, digitally sign the package. You will need a certificate signed by a trusted authority. To sign the JAR, you can either use the [[jarsigner]] command-line tool inside Oracle's Java Development Kit ([JDK_DIR]/bin/jarsigner.exe) or if you are working with Apache Ant, you can use the signjar task (a front for the jarsigner command-line too"
codeph,0.954,xsl:fo,topics/dita-topic-transformation-scenarios.dita,65,codeph/qname,0.091,0.113,0.954,codeph,DITA PDF - based on XSL-FO - This DITA-OT transformation scenario converts individual DITA topics to PDF using an [[xsl:fo]] processor.
codeph,0.954,PluginWorkspaceProvider.getPluginWorkspace(),topics/sharing-possibilities.dita,53,codeph/call,0.036,0.110,0.954,codeph,"The Maven-based Oxygen XML SDK includes a sample plugin called ImposeOptions that imposes a fixed set of options when the application starts. This can be achieved by using the [[PluginWorkspaceProvider.getPluginWorkspace()]].setGlobalObjectProperty(key, value) API method."
codeph,0.954,content(),topics/ch_css_functions.dita,67,codeph/call,0.108,0.124,0.954,codeph,[[content()]] || Retrieves the text content from the current element. Used in a string-set definition. See for use-cases.
codeph,0.954,com.oxygenxml.webhelp.xsl.createMainPage.param,topics/whr-responsive-override-xslt-dita-xslt-import.dita,134,codeph/identifier,0.120,0.107,0.954,codeph,[[com.oxygenxml.webhelp.xsl.createMainPage.param]] || Use this extension point to pass parameters to the stylesheet specified using the com.oxygenxml.webhelp.xsl.createMainPage extension point.
codeph,0.954,xs:assert,topics/xml-schema-diagram-assert-properties.dita,17,codeph/qname,0.151,0.097,0.954,codeph,[[xs:assert]] is available for XML Schema 1.1. 
codeph,0.954,java.net.URLStreamHandler,topics/howto-custom-protocol-plugin.dita,21,any/emphasis,0.068,0.227,0.954,codeph,Write the handler class for your protocol that implements the [[java.net.URLStreamHandler]] interface.
codeph,0.954,webhelp.fragment.custom.search.engine.results,reusables/topics/reusables-webhelp-output-parameters.dita,857,codeph/identifier,0.241,0.443,0.954,codeph,[[webhelp.fragment.custom.search.engine.results]] || This parameter can be used to replace the search results area with custom XHTML content. The value of the parameter is the path to an XHTML file that contains your custom content.
codeph,0.954,webhelp.fragment.custom.search.engine.results,topics/wh-configure-custom-search-engine.dita,24,codeph/identifier,0.241,0.443,0.954,codeph,[[webhelp.fragment.custom.search.engine.results]] || This parameter can be used to replace the search results area with custom XHTML content. The value of the parameter is the path to an XHTML file that contains your custom content.
codeph,0.954,http://json-schema.org/draft/2020-12/schema,topics/json-validating-json-schema.dita,37,any/emphasis,0.109,0.424,0.954,codeph,"If there is a ""$schema"": ""[[http://json-schema.org/draft/2020-12/schema]]"" property in the schema root, then 2020-12 will be used."
codeph,0.953,webhelp.show.related.links,reusables/topics/reusables-webhelp-output-parameters.dita,961,codeph/identifier,0.466,0.234,0.953,codeph,[[webhelp.show.related.links]] || Specifies if the related links component will be presented in the WebHelp Responsive output. The default value is yes. The webhelp.merge.nested.topics.related.links parameter can be used in conjunction with this one to merge the related links from nested topics into the links in the parent topic.
codeph,0.953,yes,topics/ch_command_line_interface.dita,356,any/emphasis,0.763,0.414,0.953,codeph,"When set to [[yes]] (default), the review elements are shown as PDF annotations. When set to no, the review elements are left in the document object model and can be styled using CSS rules."
codeph,0.953,XMLNodeRendererCustomizer,topics/configuring-xml-node-renderer-customizer.dita,23,any/emphasis,0.133,0.150,0.953,codeph,"uses [[XMLNodeRendererCustomizer]] implementations for the following frameworks: DITA, DITA Map, DocBook 4, DocBook 5, TEI, XHTML, XSLT, and XML Schema."
codeph,0.953,DROP ANY TABLE,topics/oracle-xml-schema-repository-level.dita,49,any/emphasis,0.740,0.275,0.953,codeph,[[DROP ANY TABLE]]
codeph,0.953,dita,topics/scripting_oxygen_batch_converter.dita,70,any/emphasis,0.365,0.154,0.953,codeph,"The format of the output files. The possible values are: xhtml, [[dita]], docbook4, docbook5, json, yaml, or xml."
codeph,0.953,-c,topics/webapp-initial-installation.dita,83,any/emphasis,0.072,0.053,0.953,codeph,"To perform a headless installation, the installer must be executed using a [[-c]] flag:C:\oxygenxml-web-author-64bit.exe -c"
codeph,0.953,ro.sync.ecss.samples.AuthorComponentSample,topics/author-component-plugins.dita,21,codeph/identifier,0.100,0.181,0.953,codeph,"In the class that instantiates the AuthorComponentFactory (for example the [[ro.sync.ecss.samples.AuthorComponentSample]] class), call the methods AuthorComponentFactory.getPluginToolbarCustomizers(), AuthorComponentFactory.getPluginViewCustomizers(), and AuthorComponentFactory.getMenubarCustomizers(), obtain the customizers that have been added by the plugins and call them to obtain the custom sw"
codeph,0.953,jarsigner,reusables/topics/reusables-tools.dita,348,any/emphasis,0.145,0.248,0.953,codeph,"[Optional] If you created a Java Archive at the previous step, digitally sign the package. You will need a certificate signed by a trusted authority. To sign the JAR, you can either use the jarsigner command-line tool inside Oracle's Java Development Kit ([JDK_DIR]/bin/jarsigner.exe) or if you are working with Apache Ant, you can use the signjar task (a front for the [[jarsigner]] command-line too"
codeph,0.953,lining-nums,topics/ch_standard_w3c_css_properties.dita,440,any/emphasis,0.343,0.118,0.953,codeph,"normal | none | [[lining-nums]] | oldstyle-nums | proportional-nums | tabular-nums | diagonal-fractions | stacked-fractions | ordinal | slashed-zero | initial | unset || font-variant-numeric |  | Controls the usage of alternate glyphs for numbers, fractions, and ordinal markers."
codeph,0.953,WebHelpAPI.SearchResult,topics/whr_how_to_replace_webhelp_search_engine.dita,149,any/emphasis,0.139,0.125,0.953,codeph,"[[WebHelpAPI.SearchResult]] is a JavaScript object used to display the search results in the search page. To create such an object, the following fields are required: WebHelpAPI.SearchMeta: searchMeta - Contains additional information for the search result. Array[WebHelpAPI.SearchDocument]: documents - An array with the matching documents (HTML pages) for the search result. conse searchMeta = new "
codeph,0.952,-Xss5m,topics/too-many-nested-apply-templates.dita,27,codeph/flag,0.301,0.098,0.952,codeph,"Try setting a new VM option with the value -Xss4m. You can also try to slowly increase this to larger values (e.g. [[-Xss5m]] or -Xss6m). Note that this consumes memory on a per thread basis ( can have tens of threads), so using a very large value here can backfire and leave without memory."
